source	target	relation
drugbank:DB01624	HGNC:1390	1
drugbank:DB00153	HGNC:10585	1
drugbank:DB00945	HGNC:7137	-1
drugbank:DB00852	HGNC:5971	-1
drugbank:DB09089	HGNC:8800	-1
drugbank:DB00773	HGNC:6872	-1
drugbank:DB11855	HGNC:9532	1
drugbank:DB01227	HGNC:6148	1
drugbank:DB00794	HGNC:11270	1
drugbank:DB11193	HGNC:10484	1
drugbank:DB00797	HGNC:6193	-1
drugbank:DB12010	HGNC:9291	-1
drugbank:DB00393	HGNC:13700	1
drugbank:DB00895	HGNC:3467	-1
drugbank:DB00266	HGNC:18540	-1
drugbank:DB00850	HGNC:24814	-1
drugbank:DB01238	HGNC:3585	-1
drugbank:DB00205	HGNC:4387	-1
drugbank:DB01224	HGNC:32783	-1
drugbank:DB08901	HGNC:6532	-1
drugbank:DB01049	HGNC:27196	-1
drugbank:DB06153	HGNC:15267	-1
drugbank:DB00874	HGNC:6040	-1
drugbank:DB00454	HGNC:2548	-1
drugbank:DB00844	HGNC:7162	1
drugbank:DB00893	HGNC:4599	1
drugbank:DB09082	HGNC:6006	-1
drugbank:DB12010	HGNC:31249	-1
drugbank:DB00555	HGNC:11359	1
drugbank:DB00184	HGNC:7166	1
drugbank:DB00589	HGNC:5302	1
drugbank:DB00315	HGNC:24356	-1
drugbank:DB00316	HGNC:10972	-1
drugbank:DB01254	HGNC:684	-1
drugbank:DB00334	HGNC:4388	-1
drugbank:DB06148	HGNC:3571	-1
drugbank:DB00222	HGNC:6012	-1
drugbank:DB01392	HGNC:786	-1
drugbank:DB01226	HGNC:12736	1
drugbank:DB06151	HGNC:3026	1
drugbank:DB00210	HGNC:11641	-1
drugbank:DB00243	HGNC:7866	1
drugbank:DB11598	HGNC:1784	-1
drugbank:DB01021	HGNC:285	-1
drugbank:DB11273	HGNC:9036	-1
drugbank:DB12010	HGNC:12517	1
drugbank:DB08931	UMLS:C0276496	-1
drugbank:DB13751	HGNC:1678	-1
drugbank:DB04842	HGNC:5238	-1
drugbank:DB00719	HGNC:4388	-1
drugbank:DB00477	HGNC:9065	1
drugbank:DB11278	HGNC:5261	-1
drugbank:DB00398	HGNC:6876	1
drugbank:DB09568	HGNC:12612	1
drugbank:DB00020	HGNC:29418	-1
drugbank:DB00514	HGNC:233	1
drugbank:DB00223	HGNC:286	-1
drugbank:DB00208	HGNC:21200	-1
drugbank:DB00661	HGNC:12692	1
drugbank:DB09061	HGNC:9237	1
drugbank:DB00371	UMLS:C4014812	-1
drugbank:DB00421	HGNC:6163	-1
drugbank:DB00843	HGNC:1393	1
drugbank:DB01200	HGNC:3612	-1
drugbank:DB12010	HGNC:4410	1
drugbank:DB11124	HGNC:6973	-1
drugbank:DB00458	HGNC:1951	1
drugbank:DB06262	HGNC:4389	1
drugbank:DB01235	HGNC:8156	-1
drugbank:DB00543	HGNC:271	-1
drugbank:DB01221	HGNC:8997	-1
drugbank:DB00721	HGNC:15437	-1
drugbank:DB00562	UMLS:C1333991	-1
drugbank:DB00433	HGNC:9437	1
drugbank:DB00404	HGNC:7577	-1
drugbank:DB01036	HGNC:11151	-1
drugbank:DB01303	HGNC:282	-1
drugbank:DB06216	HGNC:15963	-1
drugbank:DB00472	HGNC:6190	-1
drugbank:DB12010	HGNC:2731	-1
drugbank:DB12141	HGNC:10380	-1
drugbank:DB00540	HGNC:2347	-1
drugbank:DB06751	HGNC:12858	-1
drugbank:DB00201	UMLS:C0268164	1
drugbank:DB01437	HGNC:6764	-1
drugbank:DB06616	HGNC:18874	1
drugbank:DB00897	HGNC:8776	-1
drugbank:DB13345	HGNC:3821	1
drugbank:DB01382	HGNC:1960	-1
drugbank:DB13867	HGNC:592	-1
drugbank:DB11590	HGNC:3942	-1
drugbank:DB00691	HGNC:5975	1
drugbank:DB00627	HGNC:9065	1
drugbank:DB01016	HGNC:8153	-1
drugbank:DB00500	HGNC:11989	-1
drugbank:DB09078	HGNC:22989	-1
drugbank:DB00712	HGNC:17269	-1
drugbank:DB09079	HGNC:14724	-1
drugbank:DB11633	HGNC:8297	-1
drugbank:DB12010	HGNC:4396	-1
drugbank:DB01353	HGNC:1938	1
drugbank:DB00669	UMLS:C1848651	1
drugbank:DB00217	HGNC:6204	1
drugbank:DB00153	HGNC:12658	-1
drugbank:DB00737	HGNC:3819	1
drugbank:DB13953	UMLS:C1876187	-1
drugbank:DB00852	HGNC:6944	-1
drugbank:DB09073	HGNC:5133	1
drugbank:DB00917	HGNC:24531	-1
drugbank:DB00692	HGNC:1076	-1
drugbank:DB04896	HGNC:2909	-1
drugbank:DB11823	HGNC:2859	-1
drugbank:DB09076	HGNC:9884	-1
drugbank:DB00193	HGNC:9762	-1
drugbank:DB01115	HGNC:9401	-1
drugbank:DB00809	HGNC:9570	1
drugbank:DB11348	HGNC:29650	-1
drugbank:DB00794	HGNC:9803	-1
drugbank:DB00358	HGNC:4942	1
drugbank:DB00764	HGNC:4083	-1
drugbank:DB12010	HGNC:11772	1
drugbank:DB00799	HGNC:12776	1
drugbank:DB00395	HGNC:6848	-1
drugbank:DB01043	HGNC:13150	1
drugbank:DB09118	UMLS:C0376329	-1
drugbank:DB01142	HGNC:2363	-1
drugbank:DB01029	HGNC:1625	-1
drugbank:DB01160	HGNC:3236	1
drugbank:DB00022	HGNC:14806	-1
drugbank:DB00934	UMLS:C0431693	-1
drugbank:DB13269	HGNC:8977	-1
drugbank:DB00887	HGNC:11190	1
drugbank:DB00953	HGNC:2960	1
drugbank:DB00292	HGNC:30525	-1
drugbank:DB08875	HGNC:4396	1
drugbank:DB00714	HGNC:4587	-1
drugbank:DB12010	HGNC:8829	-1
drugbank:DB01023	HGNC:775	-1
drugbank:DB00363	HGNC:8927	-1
drugbank:DB01124	HGNC:4390	-1
drugbank:DB00882	HGNC:15626	-1
drugbank:DB01238	HGNC:9017	1
drugbank:DB01159	HGNC:9824	1
drugbank:DB11113	HGNC:4571	1
drugbank:DB01240	HGNC:10477	-1
drugbank:DB08901	HGNC:7029	-1
drugbank:DB01049	HGNC:12789	-1
drugbank:DB00273	HGNC:6338	-1
drugbank:DB01084	HGNC:3942	1
drugbank:DB00922	HGNC:8979	1
drugbank:DB13746	HGNC:11188	-1
drugbank:DB00924	HGNC:29825	-1
drugbank:DB00909	HGNC:9108	-1
drugbank:DB12010	HGNC:6596	1
drugbank:DB00216	UMLS:C4225312	-1
drugbank:DB00605	HGNC:11363	-1
drugbank:DB08896	HGNC:1952	-1
drugbank:DB00476	HGNC:6163	-1
drugbank:DB01320	HGNC:393	-1
drugbank:DB00268	HGNC:29826	-1
drugbank:DB00334	HGNC:6021	-1
drugbank:DB01325	HGNC:795	1
drugbank:DB01162	HGNC:9446	-1
drugbank:DB01367	HGNC:7809	-1
drugbank:DB06712	HGNC:12441	-1
drugbank:DB00243	HGNC:4396	-1
drugbank:DB01117	HGNC:8207	-1
drugbank:DB00552	HGNC:6844	1
drugbank:DB00182	HGNC:10012	-1
drugbank:DB11273	HGNC:7160	-1
drugbank:DB12010	HGNC:10700	-1
drugbank:DB00264	HGNC:4638	-1
drugbank:DB01336	HGNC:8977	1
drugbank:DB00800	HGNC:6204	1
drugbank:DB01558	HGNC:1725	1
drugbank:DB00413	UMLS:C0346153	1
drugbank:DB01109	HGNC:285	-1
drugbank:DB09236	HGNC:1664	1
drugbank:DB01407	HGNC:7029	-1
drugbank:DB09205	HGNC:7029	-1
drugbank:DB00399	HGNC:2170	-1
drugbank:DB01577	HGNC:6125	-1
drugbank:DB00383	HGNC:4388	-1
drugbank:DB11757	HGNC:3236	1
drugbank:DB01613	HGNC:7029	1
drugbank:DB01365	HGNC:7807	1
drugbank:DB00451	HGNC:882	-1
drugbank:DB00306	HGNC:7553	-1
drugbank:DB00405	HGNC:10019	1
drugbank:DB01278	HGNC:4381	-1
drugbank:DB13961	HGNC:8977	-1
drugbank:DB01151	HGNC:27260	-1
drugbank:DB00246	HGNC:10540	-1
drugbank:DB04855	HGNC:2436	-1
drugbank:DB09167	HGNC:1373	-1
drugbank:DB00312	HGNC:9991	1
drugbank:DB01436	HGNC:391	-1
drugbank:DB14185	HGNC:281	1
drugbank:DB11571	HGNC:10317	-1
drugbank:DB00477	HGNC:5978	-1
drugbank:DB04844	HGNC:10472	-1
drugbank:DB11323	HGNC:19873	-1
drugbank:DB00494	UMLS:C0268126	-1
drugbank:DB00514	HGNC:8157	1
drugbank:DB00368	HGNC:30323	1
drugbank:DB00320	HGNC:290	-1
drugbank:DB00694	HGNC:6881	1
drugbank:DB09061	HGNC:5293	1
drugbank:DB00371	HGNC:15103	-1
drugbank:DB00421	HGNC:15249	-1
drugbank:DB06589	HGNC:4410	-1
drugbank:DB01216	HGNC:288	-1
drugbank:DB12010	HGNC:29984	1
drugbank:DB00846	HGNC:262	-1
drugbank:DB11181	HGNC:4595	-1
drugbank:DB01268	HGNC:7583	1
drugbank:DB00865	UMLS:C4310800	-1
drugbank:DB00285	HGNC:22963	-1
drugbank:DB01175	HGNC:362	1
drugbank:DB01209	HGNC:10497	-1
drugbank:DB01049	HGNC:9602	1
drugbank:DB00321	HGNC:1464	-1
drugbank:DB00195	HGNC:15488	-1
drugbank:DB01069	HGNC:6118	-1
drugbank:DB13746	HGNC:15110	1
drugbank:DB00988	HGNC:2362	1
drugbank:DB09130	HGNC:4392	-1
drugbank:DB00909	HGNC:15518	-1
drugbank:DB12010	HGNC:17271	-1
drugbank:DB00555	HGNC:11406	1
drugbank:DB00248	UMLS:C1853392	-1
drugbank:DB01267	HGNC:11597	-1
drugbank:DB00751	HGNC:4056	-1
drugbank:DB09016	HGNC:7553	-1
drugbank:DB00622	HGNC:11040	1
drugbank:DB00429	HGNC:7672	-1
drugbank:DB09236	HGNC:1625	1
drugbank:DB01440	UMLS:C1856439	-1
drugbank:DB09205	HGNC:6125	-1
drugbank:DB11986	HGNC:10540	1
drugbank:DB01365	HGNC:14281	1
drugbank:DB06694	HGNC:11769	-1
drugbank:DB00467	HGNC:14068	1
drugbank:DB00421	HGNC:1407	-1
drugbank:DB01348	HGNC:9605	-1
drugbank:DB00795	HGNC:1449	-1
drugbank:DB13961	HGNC:1249	1
drugbank:DB05039	HGNC:8378	-1
drugbank:DB00246	HGNC:2197	-1
drugbank:DB01136	HGNC:23663	-1
drugbank:DB04855	HGNC:2654	-1
drugbank:DB11994	HGNC:10311	-1
drugbank:DB00651	HGNC:4410	-1
drugbank:DB09167	HGNC:12009	-1
drugbank:DB00312	HGNC:281	1
drugbank:DB01589	HGNC:7553	1
drugbank:DB11571	HGNC:10251	-1
drugbank:DB00543	UMLS:C0041341	-1
drugbank:DB11901	HGNC:9395	-1
drugbank:DB00656	HGNC:26588	-1
drugbank:DB00657	HGNC:4405	-1
drugbank:DB00401	HGNC:11362	1
drugbank:DB00402	HGNC:5182	1
drugbank:DB00024	HGNC:3778	-1
drugbank:DB09061	HGNC:1377	1
drugbank:DB00404	HGNC:391	-1
drugbank:DB00028	HGNC:9068	-1
drugbank:DB06216	HGNC:1659	-1
drugbank:DB00424	HGNC:5465	-1
drugbank:DB12010	HGNC:6886	-1
drugbank:DB01057	HGNC:5286	-1
drugbank:DB11963	HGNC:1606	-1
drugbank:DB00540	HGNC:5972	-1
drugbank:DB06702	HGNC:2561	-1
drugbank:DB00201	HGNC:19663	1
drugbank:DB01380	HGNC:6874	-1
drugbank:DB06616	HGNC:1681	-1
drugbank:DB13345	HGNC:14852	1
drugbank:DB00591	UMLS:C0025202	1
drugbank:DB01559	HGNC:19986	-1
drugbank:DB00915	HGNC:7979	-1
drugbank:DB00564	HGNC:11367	-1
drugbank:DB01033	HGNC:6145	-1
drugbank:DB11760	HGNC:5974	-1
drugbank:DB00630	UMLS:C0432227	-1
drugbank:DB09195	HGNC:288	-1
drugbank:DB00777	HGNC:3416	-1
drugbank:DB09128	HGNC:6171	1
drugbank:DB00131	HGNC:11358	-1
drugbank:DB00245	HGNC:4380	-1
drugbank:DB12010	HGNC:11125	-1
drugbank:DB00247	HGNC:14068	1
drugbank:DB01452	HGNC:14885	1
drugbank:DB06594	HGNC:3221	-1
drugbank:DB00734	HGNC:4844	-1
drugbank:DB00281	HGNC:2446	-1
drugbank:DB01142	HGNC:5173	-1
drugbank:DB00996	HGNC:1867	-1
drugbank:DB09089	HGNC:4393	-1
drugbank:DB01128	HGNC:3821	-1
drugbank:DB00839	HGNC:9673	-1
drugbank:DB09241	HGNC:12681	1
drugbank:DB00241	HGNC:6852	1
drugbank:DB00905	HGNC:5433	1
drugbank:DB11859	HGNC:409	1
drugbank:DB00292	HGNC:85	-1
drugbank:DB00682	HGNC:1460	1
drugbank:DB00829	HGNC:18782	-1
drugbank:DB12010	HGNC:18215	1
drugbank:DB01744	UMLS:C0030567	-1
drugbank:DB01023	HGNC:1605	-1
drugbank:DB08895	HGNC:8477	1
drugbank:DB00475	HGNC:4510	-1
drugbank:DB00363	HGNC:11354	-1
drugbank:DB01092	HGNC:4453	-1
drugbank:DB00252	HGNC:7459	-1
drugbank:DB01238	HGNC:5182	1
drugbank:DB00237	HGNC:3274	-1
drugbank:DB11641	HGNC:7997	-1
drugbank:DB09090	HGNC:2514	-1
drugbank:DB01097	HGNC:7978	-1
drugbank:DB01049	HGNC:4410	-1
drugbank:DB00289	HGNC:816	-1
drugbank:DB01148	HGNC:1058	1
drugbank:DB00470	HGNC:5978	-1
drugbank:DB09481	HGNC:4410	-1
drugbank:DB00940	HGNC:8283	-1
drugbank:DB00909	HGNC:6553	-1
drugbank:DB12010	HGNC:11050	-1
drugbank:DB00232	HGNC:15294	1
drugbank:DB01234	HGNC:8605	-1
drugbank:DB08896	HGNC:391	-1
drugbank:DB01381	UMLS:C1862151	-1
drugbank:DB00978	HGNC:29	-1
drugbank:DB00333	HGNC:3069	-1
drugbank:DB01340	HGNC:14901	1
drugbank:DB00350	HGNC:9826	-1
drugbank:DB00335	HGNC:6116	1
drugbank:DB01410	HGNC:9380	-1
drugbank:DB01296	HGNC:4042	-1
drugbank:DB00387	HGNC:12363	1
drugbank:DB00306	HGNC:3546	-1
drugbank:DB00340	HGNC:4045	1
drugbank:DB00697	HGNC:1925	-1
drugbank:DB13961	HGNC:5965	-1
drugbank:DB01151	HGNC:1603	-1
drugbank:DB00246	HGNC:18413	1
drugbank:DB11584	HGNC:10486	-1
drugbank:DB00619	HGNC:10073	-1
drugbank:DB09167	HGNC:2170	1
drugbank:DB00312	HGNC:2433	-1
drugbank:DB01403	HGNC:4396	-1
drugbank:DB01024	HGNC:7163	-1
drugbank:DB11338	HGNC:10858	-1
drugbank:DB00511	HGNC:1720	-1
drugbank:DB04930	HGNC:648	1
drugbank:DB00624	HGNC:234	1
drugbank:DB04931	HGNC:17955	1
drugbank:DB11093	HGNC:1974	-1
drugbank:DB00513	HGNC:9446	-1
drugbank:DB00368	HGNC:13625	1
drugbank:DB00402	HGNC:3416	-1
drugbank:DB00726	HGNC:4388	1
drugbank:DB09061	HGNC:1605	1
drugbank:DB00388	HGNC:9806	-1
drugbank:DB00535	HGNC:13125	-1
drugbank:DB06589	HGNC:8319	-1
drugbank:DB14864	HGNC:18854	-1
drugbank:DB01281	HGNC:3763	-1
drugbank:DB12010	HGNC:2594	-1
drugbank:DB00490	HGNC:4388	-1
drugbank:DB06595	HGNC:6025	-1
drugbank:DB00119	HGNC:6585	-1
drugbank:DB01337	HGNC:15356	-1
drugbank:DB06335	HGNC:4396	-1
drugbank:DB01221	HGNC:4379	-1
drugbank:DB12278	HGNC:9393	1
drugbank:DB00770	HGNC:7688	1
drugbank:DB00690	HGNC:7989	-1
drugbank:DB00642	HGNC:14988	1
drugbank:DB00497	HGNC:391	-1
drugbank:DB09059	HGNC:8977	-1
drugbank:DB00418	HGNC:473	-1
drugbank:DB09258	HGNC:7227	-1
drugbank:DB00420	HGNC:3819	1
drugbank:DB08906	HGNC:5425	1
drugbank:DB01373	UMLS:C1846142	1
drugbank:DB06655	HGNC:24787	1
drugbank:DB11157	HGNC:3087	-1
drugbank:DB12010	HGNC:2044	-1
drugbank:DB01185	HGNC:9722	-1
drugbank:DB06016	HGNC:8977	-1
drugbank:DB12141	HGNC:9358	-1
drugbank:DB00572	HGNC:4617	-1
drugbank:DB00201	HGNC:8980	1
drugbank:DB00153	HGNC:14131	1
drugbank:DB00913	HGNC:9502	1
drugbank:DB01559	HGNC:1149	-1
drugbank:DB00995	HGNC:2584	-1
drugbank:DB12130	HGNC:6135	-1
drugbank:DB00805	HGNC:18855	-1
drugbank:DB00777	HGNC:12836	-1
drugbank:DB09228	HGNC:3236	-1
drugbank:DB12010	HGNC:9401	-1
drugbank:DB00734	HGNC:3687	-1
drugbank:DB00313	UMLS:C0574080	-1
drugbank:DB00993	HGNC:11119	-1
drugbank:DB08897	HGNC:714	-1
drugbank:DB01110	HGNC:8975	-1
drugbank:DB00852	HGNC:11998	-1
drugbank:DB09089	HGNC:4584	1
drugbank:DB01064	UMLS:C2748557	-1
drugbank:DB00806	HGNC:14131	-1
drugbank:DB00758	HGNC:18987	-1
drugbank:DB09209	HGNC:2592	-1
drugbank:DB01327	HGNC:7029	1
drugbank:DB00841	HGNC:5962	-1
drugbank:DB05015	HGNC:8809	-1
drugbank:DB00244	HGNC:10410	-1
drugbank:DB00487	HGNC:20817	1
drugbank:DB00813	HGNC:4421	-1
drugbank:DB12010	HGNC:6307	1
drugbank:DB00393	HGNC:602	-1
drugbank:DB00975	HGNC:4627	-1
drugbank:DB08801	HGNC:682	1
drugbank:DB00459	HGNC:6052	-1
drugbank:DB00331	HGNC:9051	1
drugbank:DB00818	HGNC:8156	-1
drugbank:DB01174	HGNC:4390	-1
drugbank:DB01159	HGNC:30073	-1
drugbank:DB01224	HGNC:8774	-1
drugbank:DB00950	HGNC:8507	1
drugbank:DB00983	HGNC:6342	-1
drugbank:DB12267	HGNC:3498	1
drugbank:DB01068	HGNC:6774	-1
drugbank:DB06153	HGNC:30322	1
drugbank:DB13746	HGNC:12477	-1
drugbank:DB00341	HGNC:9966	1
drugbank:DB09213	HGNC:11158	-1
drugbank:DB00747	HGNC:1602	1
drugbank:DB00012	HGNC:9286	-1
drugbank:DB08877	HGNC:11608	-1
drugbank:DB12010	HGNC:26171	1
drugbank:DB00184	HGNC:4382	-1
drugbank:DB01138	HGNC:29869	-1
drugbank:DB00396	HGNC:4068	-1
drugbank:DB00237	HGNC:280	-1
drugbank:DB01175	HGNC:5971	-1
drugbank:DB12147	HGNC:3531	-1
drugbank:DB01161	HGNC:5960	-1
drugbank:DB00321	HGNC:2561	-1
drugbank:DB01069	HGNC:11283	-1
drugbank:DB05541	HGNC:7553	-1
drugbank:DB00502	HGNC:2606	-1
drugbank:DB11064	HGNC:1953	-1
drugbank:DB00972	HGNC:15853	1
drugbank:DB09097	HGNC:4396	-1
drugbank:DB00909	HGNC:3688	-1
drugbank:DB12010	HGNC:6833	1
drugbank:DB00248	HGNC:11909	-1
drugbank:DB01267	HGNC:6111	-1
drugbank:DB11767	HGNC:8977	-1
drugbank:DB00686	HGNC:3703	-1
drugbank:DB08912	HGNC:6768	-1
drugbank:DB00606	HGNC:9605	-1
drugbank:DB06077	HGNC:21595	-1
drugbank:DB00348	HGNC:9035	-1
drugbank:DB00333	HGNC:14752	-1
drugbank:DB08867	UMLS:C1527249	-1
drugbank:DB00334	HGNC:9056	-1
drugbank:DB06148	HGNC:19268	-1
drugbank:DB00270	HGNC:130	1
drugbank:DB11131	HGNC:15943	-1
drugbank:DB01392	HGNC:2561	-1
drugbank:DB01242	HGNC:15162	1
drugbank:DB06151	UMLS:C0795998	-1
drugbank:DB00370	HGNC:9955	-1
drugbank:DB08439	HGNC:23720	-1
drugbank:DB00242	HGNC:17287	-1
drugbank:DB00243	HGNC:15022	-1
drugbank:DB01197	HGNC:15917	-1
drugbank:DB00246	HGNC:6974	1
drugbank:DB01088	HGNC:4587	1
drugbank:DB04574	HGNC:6876	-1
drugbank:DB11273	HGNC:13023	1
drugbank:DB00312	HGNC:10723	-1
drugbank:DB01403	HGNC:2519	-1
drugbank:DB13931	HGNC:4410	-1
drugbank:DB00928	HGNC:12474	1
drugbank:DB04948	HGNC:3236	-1
drugbank:DB01608	HGNC:7142	-1
drugbank:DB00477	HGNC:4574	1
drugbank:DB06707	HGNC:4068	-1
drugbank:DB15035	HGNC:4389	-1
drugbank:DB00496	UMLS:C0751036	-1
drugbank:DB06603	HGNC:1678	1
drugbank:DB00159	HGNC:17290	-1
drugbank:DB00549	HGNC:4572	1
drugbank:DB09061	HGNC:6119	-1
drugbank:DB00421	HGNC:17380	1
drugbank:DB00843	HGNC:9801	-1
drugbank:DB01199	HGNC:9385	-1
drugbank:DB05260	HGNC:3721	-1
drugbank:DB00392	HGNC:4385	1
drugbank:DB01200	HGNC:24824	-1
drugbank:DB04855	HGNC:4263	-1
drugbank:DB12010	HGNC:9036	-1
drugbank:DB00716	HGNC:8190	-1
drugbank:DB04946	HGNC:9452	-1
drugbank:DB00458	HGNC:9955	-1
drugbank:DB12159	HGNC:2244	1
drugbank:DB02266	HGNC:281	-1
drugbank:DB11901	HGNC:31303	1
drugbank:DB00656	HGNC:3682	-1
drugbank:DB00641	HGNC:17290	1
drugbank:DB00402	HGNC:1966	-1
drugbank:DB09061	UMLS:C0085681	1
drugbank:DB00583	HGNC:10481	1
drugbank:DB06781	HGNC:651	-1
drugbank:DB00028	HGNC:4388	-1
drugbank:DB06216	HGNC:16924	-1
drugbank:DB12010	HGNC:712	1
drugbank:DB01022	HGNC:1874	-1
drugbank:DB05294	HGNC:7612	-1
drugbank:DB00540	HGNC:29810	-1
drugbank:DB06684	HGNC:13125	1
drugbank:DB00185	HGNC:3024	-1
drugbank:DB13345	HGNC:6019	1
drugbank:DB00268	HGNC:5293	-1
drugbank:DB00334	HGNC:9407	-1
drugbank:DB06148	UMLS:C4310725	-1
drugbank:DB12698	HGNC:4385	1
drugbank:DB01595	HGNC:4387	1
drugbank:DB09462	HGNC:6259	-1
drugbank:DB01364	HGNC:15917	-1
drugbank:DB01194	HGNC:6296	-1
drugbank:DB00321	HGNC:6597	-1
drugbank:DB01395	HGNC:4067	-1
drugbank:DB06712	HGNC:18540	1
drugbank:DB06480	HGNC:4388	-1
drugbank:DB00568	HGNC:4067	-1
drugbank:DB01037	HGNC:16627	-1
drugbank:DB04209	HGNC:10310	1
drugbank:DB00182	HGNC:6010	-1
drugbank:DB00989	HGNC:1402	-1
drugbank:DB11273	HGNC:4387	-1
drugbank:DB12010	HGNC:1404	1
drugbank:DB00603	HGNC:15021	-1
drugbank:DB08860	HGNC:6768	-1
drugbank:DB00280	HGNC:16647	1
drugbank:DB13125	HGNC:24042	-1
drugbank:DB00800	HGNC:5974	1
drugbank:DB00687	HGNC:6192	-1
drugbank:DB01173	HGNC:6145	-1
drugbank:DB00398	HGNC:9286	-1
drugbank:DB06603	HGNC:8768	-1
drugbank:DB00191	HGNC:15139	1
drugbank:DB00159	HGNC:11366	1
drugbank:DB00629	HGNC:8104	1
drugbank:DB09061	HGNC:2433	-1
drugbank:DB02546	HGNC:659	-1
drugbank:DB00421	HGNC:783	-1
drugbank:DB00843	HGNC:7217	1
drugbank:DB01215	HGNC:3796	1
drugbank:DB01200	HGNC:1625	-1
drugbank:DB04855	HGNC:4385	-1
drugbank:DB12010	HGNC:6913	-1
drugbank:DB04946	HGNC:587	-1
drugbank:DB09330	HGNC:17271	-1
drugbank:DB00458	HGNC:1441	-1
drugbank:DB01171	UMLS:C1853926	-1
drugbank:DB02300	HGNC:14976	-1
drugbank:DB00543	HGNC:9462	-1
drugbank:DB12161	HGNC:4706	1
drugbank:DB05271	HGNC:11105	-1
drugbank:DB00465	HGNC:667	-1
drugbank:DB00418	HGNC:11805	-1
drugbank:DB00824	HGNC:9021	-1
drugbank:DB00420	HGNC:16626	-1
drugbank:DB08813	HGNC:6019	1
drugbank:DB01102	HGNC:5286	-1
drugbank:DB01351	HGNC:3023	-1
drugbank:DB01621	HGNC:6017	-1
drugbank:DB06700	HGNC:6535	-1
drugbank:DB12010	HGNC:6192	1
drugbank:DB01169	HGNC:7881	-1
drugbank:DB12141	HGNC:238	-1
drugbank:DB13345	HGNC:3086	-1
drugbank:DB00704	HGNC:9803	-1
drugbank:DB00002	HGNC:1050	1
drugbank:DB00836	HGNC:4852	-1
drugbank:DB00659	HGNC:4379	-1
drugbank:DB04880	HGNC:9402	-1
drugbank:DB11691	HGNC:20731	-1
drugbank:DB00193	HGNC:5464	-1
drugbank:DB01083	HGNC:16809	-1
drugbank:DB13151	HGNC:12932	-1
drugbank:DB00776	HGNC:816	-1
drugbank:DB09342	HGNC:4410	1
drugbank:DB00325	HGNC:1609	-1
drugbank:DB00715	HGNC:30281	-1
drugbank:DB12010	HGNC:7217	1
drugbank:DB00327	HGNC:14131	1
drugbank:DB01588	HGNC:11283	1
drugbank:DB00186	HGNC:5977	-1
drugbank:DB01043	HGNC:16243	-1
drugbank:DB04846	HGNC:4324	-1
drugbank:DB09238	HGNC:681	1
drugbank:DB05990	HGNC:11362	1
drugbank:DB00935	HGNC:1950	-1
drugbank:DB00257	HGNC:3236	-1
drugbank:DB01017	HGNC:15167	1
drugbank:DB09080	HGNC:5387	-1
drugbank:DB00731	HGNC:589	1
drugbank:DB00829	HGNC:5182	-1
drugbank:DB12010	HGNC:9604	-1
drugbank:DB00508	HGNC:239	-1
drugbank:DB00363	HGNC:6876	1
drugbank:DB01236	HGNC:4274	-1
drugbank:DB09526	HGNC:33882	-1
drugbank:DB00334	HGNC:1698	-1
drugbank:DB01241	HGNC:7809	-1
drugbank:DB01114	HGNC:10477	-1
drugbank:DB00321	HGNC:233	-1
drugbank:DB00227	HGNC:18017	-1
drugbank:DB01069	HGNC:21719	-1
drugbank:DB13746	HGNC:4581	-1
drugbank:DB00925	HGNC:11289	-1
drugbank:DB09345	HGNC:6204	-1
drugbank:DB12010	UMLS:C0270972	-1
drugbank:DB00555	UMLS:C1876187	1
drugbank:DB01267	HGNC:2345	1
drugbank:DB09052	HGNC:239	-1
drugbank:DB00622	HGNC:784	1
drugbank:DB01558	HGNC:20667	-1
drugbank:DB00477	UMLS:C4520892	-1
drugbank:DB09236	HGNC:10840	-1
drugbank:DB01577	HGNC:1790	-1
drugbank:DB15035	HGNC:5293	-1
drugbank:DB00464	HGNC:3976	1
drugbank:DB01393	HGNC:17635	1
drugbank:DB06710	HGNC:7217	-1
drugbank:DB00421	HGNC:28053	-1
drugbank:DB00795	HGNC:7391	-1
drugbank:DB13961	HGNC:14981	-1
drugbank:DB01183	HGNC:26910	1
drugbank:DB01136	HGNC:9841	-1
drugbank:DB04855	HGNC:11998	-1
drugbank:DB11994	HGNC:273	1
drugbank:DB00668	HGNC:6307	-1
drugbank:DB00328	HGNC:6407	1
drugbank:DB01589	HGNC:1390	-1
drugbank:DB00543	HGNC:19083	-1
drugbank:DB00721	HGNC:3266	1
drugbank:DB00674	HGNC:19988	-1
drugbank:DB00562	HGNC:5294	-1
drugbank:DB00433	HGNC:7154	-1
drugbank:DB01036	HGNC:28990	-1
drugbank:DB01303	HGNC:6122	-1
drugbank:DB06216	HGNC:7884	-1
drugbank:DB00440	HGNC:7881	-1
drugbank:DB12010	HGNC:9568	1
drugbank:DB00183	HGNC:12485	-1
drugbank:DB12141	HGNC:4390	-1
drugbank:DB00540	HGNC:16638	-1
drugbank:DB06751	HGNC:4540	-1
drugbank:DB00201	HGNC:28906	1
drugbank:DB01437	HGNC:10779	-1
drugbank:DB06616	HGNC:2974	-1
drugbank:DB13345	HGNC:143	1
drugbank:DB13867	HGNC:8090	-1
drugbank:DB11590	HGNC:5972	1
drugbank:DB00675	HGNC:7891	-1
drugbank:DB00611	HGNC:25864	1
drugbank:DB09272	HGNC:3007	-1
